id,title,asset,givens_81,solution_81,clues,stored_difficulty,stored_score,rerated_difficulty,rerated_score,human_solved,solution_count,step_count,required_techniques,technique_counts,ranked_eligible,audit_reason
mastery_144,Mastery 144,assets/puzzles/mastery/mastery_03.json,090000000642090810000000037000000104000609370030504000078052003360070540000000080,793185426642397815581246937926738154415629378837514269178452693369871542254963781,29,hard,185,easy,121,true,1,53,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:10|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 121.
mastery_158,Mastery 158,assets/puzzles/mastery/mastery_03.json,000010005000000760070208034802000000019000408657000093061075000000004000200600800,493716285528943761176258934842139576319567428657482193961875342785324619234691857,28,hard,185,easy,121,true,1,54,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:8|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 121.
mastery_220,Mastery 220,assets/puzzles/mastery/mastery_04.json,000100970000006000085070200009000810800304605000007394000002060003000709510080000,264158973937246158185973246349625817871394625652817394798432561423561789516789432,28,hard,185,easy,121,true,1,54,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:8|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 121.
mastery_005,Mastery 05,assets/puzzles/mastery/mastery_01.json,090206040003750000062040700070502103601000000020160480046800900000021630000000870,597216348483759216162348759874592163631487592925163487346875921758921634219634875,33,hard,185,easy,120,true,1,50,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:40|hidden_single:8|naked_pair:1|pointing_pair:1,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as easy with score 120."
mastery_019,Mastery 19,assets/puzzles/mastery/mastery_01.json,109500038063410500050080401000000049080000003006090150607300000000200380000051070,149572638863419527752683491215736849984125763376894152627348915591267384438951276,31,hard,185,easy,120,true,1,51,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:13|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 120.
mastery_071,Mastery 71,assets/puzzles/mastery/mastery_02.json,600005070803690000005000006730001054901400600050000000587000412000004080204007000,692145378873692541145873296736921854921458637458736129587369412369214785214587963,30,hard,185,easy,120,true,1,52,hidden_pair|hidden_single|naked_single,naked_single:42|hidden_single:9|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 120.
mastery_111,Mastery 111,assets/puzzles/mastery/mastery_02.json,603904200149007000000360000030070052091000000000603070217008000000000020960001500,653914287149287365872365914436179852791852643528643179217538496385496721964721538,29,hard,185,easy,120,true,1,53,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:9|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 120.
mastery_141,Mastery 141,assets/puzzles/mastery/mastery_03.json,700200100600005042000900000500000014100000830000402006037004680006320001010500700,785243169691875342423961578569738214142659837378412956237194685856327491914586723,29,hard,185,easy,120,true,1,53,hidden_pair|hidden_single|naked_single,naked_single:45|hidden_single:7|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 120.
mastery_205,Mastery 205,assets/puzzles/mastery/mastery_04.json,020050900354001200000806004030000085702000000800900102083000020900072050000000001,628453917354791268197826534439217685712568349865934172583149726941672853276385491,28,hard,185,easy,120,true,1,54,hidden_single|naked_pair|naked_single,naked_single:46|hidden_single:7|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 120.
mastery_213,Mastery 213,assets/puzzles/mastery/mastery_04.json,000167004100090300000005070000000035500006108800040207010000506348000009000900040,253167984176498352489235671762819435534726198891543267917384526348652719625971843,28,hard,185,easy,120,true,1,54,hidden_single|naked_pair|naked_single,naked_single:46|hidden_single:7|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 120.
mastery_253,Mastery 253,assets/puzzles/mastery/mastery_05.json,000000023000041070057090400000002190810000050035000000000074200001020809520380000,148756923392841576657293481764532198819467352235918647983174265471625839526389714,28,hard,185,easy,120,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:7|naked_single:46|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 120.
mastery_016,Mastery 16,assets/puzzles/mastery/mastery_01.json,300078956000050000950100070080501002402080005000030007008012000043005000200007068,321478956874659321956123874687591432432786195195234687568912743743865219219347568,31,hard,185,easy,119,true,1,51,hidden_single|naked_pair|naked_single,hidden_single:12|naked_single:38|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 119.
mastery_065,Mastery 65,assets/puzzles/mastery/mastery_02.json,000010000040506000703008000082060749974000000300000820030092060100730002200000370,625317498849526137713948256582163749974285613361479825437892561156734982298651374,30,hard,185,easy,119,true,1,53,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:3|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 119.
mastery_073,Mastery 73,assets/puzzles/mastery/mastery_02.json,400006790020970803000400000000700000060259000734061000002047000300600050540008900,483126795126975843975483216259734681861259374734861529692547138318692457547318962,30,hard,185,easy,119,true,1,52,hidden_single|naked_pair|naked_single,naked_single:41|hidden_single:10|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 119.
mastery_126,Mastery 126,assets/puzzles/mastery/mastery_03.json,000040080005007200042060079070431000004680050086000000000000000008756300013004060,791243586865197234342568179579431628134682957286975413657319842428756391913824765,29,hard,185,easy,119,true,1,53,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:8|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 119.
mastery_182,Mastery 182,assets/puzzles/mastery/mastery_04.json,090003205200879000006000000003060400000007001010940030500700010380206000007038000,798613245254879163136425789873561492429387651615942837562794318381256974947138526,28,hard,185,easy,119,true,1,54,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:6|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 119.
mastery_212,Mastery 212,assets/puzzles/mastery/mastery_04.json,001080704500003600900000002690207003750800400000006005000060007000300080000018540,321689754547123698986745132694257813752831469138496275819564327465372981273918546,28,hard,185,easy,119,true,1,54,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:6|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 119.
mastery_027,Mastery 27,assets/puzzles/mastery/mastery_01.json,000000605703010020000020000000083170009006250670050080948001000037002040200800001,824397615793615428516428397452983176389176254671254983948731562137562849265849731,30,hard,185,easy,118,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:9|naked_single:42|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_031,Mastery 31,assets/puzzles/mastery/mastery_01.json,000243600006851030320060010000000060000385200090000853000408900000000000003690075,185243697976851432324769518538924761617385249492176853751438926269517384843692175,30,hard,185,easy,118,true,1,52,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:9|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_036,Mastery 36,assets/puzzles/mastery/mastery_01.json,320980000094070062015000800400702600000309008009840000000007005050690100100000080,326984751894175362715236849481752693572369418639841527968417235253698174147523986,30,hard,185,easy,118,true,1,52,hidden_pair|hidden_single|naked_single,naked_single:44|hidden_single:7|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 118.
mastery_041,Mastery 41,assets/puzzles/mastery/mastery_01.json,012070008043100900600000000135000700026704000000350000000607013000000040760810002,512976438843125976697438125135269784926784351478351269259647813381592647764813592,29,hard,185,easy,118,true,1,53,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:7|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_057,Mastery 57,assets/puzzles/mastery/mastery_01.json,000079000705000000800302900002950004009100800471008090107000369000705000200003001,623579148795481236814362957382956714569147823471238695157824369936715482248693571,30,hard,185,easy,118,true,1,52,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:9|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_058,Mastery 58,assets/puzzles/mastery/mastery_01.json,004008020058210060010000800820060900060070080470005000040907053000000610000006098,694758321758213469213694875825361947361479582479825136146987253987532614532146798,30,hard,185,easy,118,true,1,52,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:9|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_061,Mastery 61,assets/puzzles/mastery/mastery_02.json,028060000400000000009030081013058069002009030000010028604080000080092000200076010,128965374437821695569734281713258469852649137946317528674183952381592746295476813,30,hard,185,easy,118,true,1,52,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:9|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_119,Mastery 119,assets/puzzles/mastery/mastery_02.json,600000842059000000200000900000300007400208610000000394100000438900003000030710069,671935842359824176248167953516349287493278615782651394127596438965483721834712569,29,hard,185,easy,118,true,1,53,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:7|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_261,Mastery 261,assets/puzzles/mastery/mastery_05.json,310000020000000039000090508000876400102000000080000903035004091020000700076000085,319587624758642139264193578593876412142935867687421953835764291921358746476219385,28,hard,185,easy,118,true,1,54,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:5|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_269,Mastery 269,assets/puzzles/mastery/mastery_05.json,000706005761802003000000000008005007030600004200903008180000006000000000040360182,493716825761852493825439761618245937937681254254973618182594376376128549549367182,28,hard,185,easy,118,true,1,54,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:5|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 118.
mastery_011,Mastery 11,assets/puzzles/mastery/mastery_01.json,502360409004750000030910050000003045409607300000040020080030002005870130000005000,572368419194752863638914257267183945459627381813549726786431592925876134341295678,32,hard,185,easy,117,true,1,50,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:12|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 117.
mastery_026,Mastery 26,assets/puzzles/mastery/mastery_01.json,000080040003009010010007950321746890000200000604008000089004060500000032000600009,956182743743569218218437956321746895895213674674958321189324567567891432432675189,30,hard,185,easy,117,true,1,52,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:8|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 117.
mastery_063,Mastery 63,assets/puzzles/mastery/mastery_02.json,938647002700002000015000000000083060002000701069050003500000306003075000020090400,938647512746512839215839647157283964382964751469751283574128396693475128821396475,30,hard,185,easy,117,true,1,52,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:8|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 117.
mastery_077,Mastery 77,assets/puzzles/mastery/mastery_02.json,080100063030005100100900258500000601700010080000098740000400007400371006000000020,285147963936285174147936258598724631724613589613598742869452317452371896371869425,30,hard,185,easy,117,true,1,52,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:8|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 117.
mastery_130,Mastery 130,assets/puzzles/mastery/mastery_03.json,070000080025089104000004500000000000507093000040065290750000000006918400009000032,471526389625389174983174526392841765567293841148765293754632918236918457819457632,29,hard,185,easy,117,true,1,53,hidden_single|naked_pair|naked_single,naked_single:46|hidden_single:6|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 117.
mastery_153,Mastery 153,assets/puzzles/mastery/mastery_03.json,408370910200000004619050000000000230700200605100090007000040009000100068000008740,458372916273916854619854372596487231784231695132695487865743129347129568921568743,29,hard,185,easy,117,true,1,53,hidden_single|naked_pair|naked_single,naked_single:46|hidden_single:6|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 117.
mastery_014,Mastery 14,assets/puzzles/mastery/mastery_01.json,050980000700000098800102500000290751082000060000030020500003070030720100000450386,453986217721345698869172534346298751982517463175634829514863972638729145297451386,32,hard,185,easy,116,true,1,50,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:11|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 116.
mastery_090,Mastery 90,assets/puzzles/mastery/mastery_02.json,050000040647000108108000000000309000081560300002408000005000700023700965000000023,259183647647295138138674259576329481481567392392418576965832714823741965714956823,29,hard,185,easy,116,true,1,53,hidden_single|naked_single|pointing_pair,naked_single:49|hidden_single:3|pointing_pair:1,true,Requires pointing_pair; current rater classifies the puzzle as easy with score 116.
mastery_093,Mastery 93,assets/puzzles/mastery/mastery_02.json,003081000040600032560200000076000000302010000054706308030000409005060000008905000,723481596841659732569273814976832145382514967154796328637128459495367281218945673,29,hard,185,easy,116,true,1,53,hidden_single|naked_pair|naked_single,hidden_single:5|naked_pair:1|naked_single:47,true,Requires naked_pair; current rater classifies the puzzle as easy with score 116.
mastery_112,Mastery 112,assets/puzzles/mastery/mastery_02.json,897050600040300070000009400000480026600007000050600030006000001589040300004000805,897254613245316978361879452973485126612937584458621739736598241589142367124763895,29,hard,185,easy,116,true,1,53,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:5|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 116.
mastery_242,Mastery 242,assets/puzzles/mastery/mastery_05.json,007049580000800000000076020040100200200050300006700840153620400000980000000001000,637249581924815637581376924845163279279458316316792845153627498762984153498531762,28,hard,185,easy,116,true,1,54,hidden_single|naked_pair|naked_single,naked_single:50|hidden_single:3|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 116.
mastery_068,Mastery 68,assets/puzzles/mastery/mastery_02.json,000000719000060230803900604010608090000230047000000500080300000007046000146082000,465823719971465238823971654714658392658239147239714586582397461397146825146582973,30,hard,185,easy,115,true,1,52,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:6|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 115.
mastery_094,Mastery 94,assets/puzzles/mastery/mastery_02.json,970050000002009005100300000009000000704508200000647000043000008208400050590082060,976851342432769815185324796859213674764598231321647589643975128218436957597182463,29,hard,185,easy,115,true,1,53,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:4|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 115.
mastery_108,Mastery 108,assets/puzzles/mastery/mastery_02.json,000090500190027000000836410900000700050003000300640000800060051000910200019200040,638491572194527863725836419946152738251783694387649125872364951463915287519278346,29,hard,185,easy,115,true,1,53,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:4|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 115.
mastery_175,Mastery 175,assets/puzzles/mastery/mastery_03.json,030794000028030000400026050002000900000000276140000000070000400014079008200000607,531794862628135749497826153762358914853941276149267385976582431314679528285413697,28,hard,185,easy,115,true,1,54,hidden_single|naked_pair|naked_single,naked_single:51|hidden_single:2|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 115.
mastery_003,Mastery 03,assets/puzzles/mastery/mastery_01.json,075000196000700408400000257002000009090502743030980005920050081300200004007100000,275843196169725438483619257652374819891562743734981625926457381318296574547138962,34,hard,185,easy,114,true,1,48,hidden_pair|hidden_single|naked_single,naked_single:36|hidden_single:11|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 114.
mastery_018,Mastery 18,assets/puzzles/mastery/mastery_01.json,040057008908000257027000006800300000704080300030000902000003820003000009200600743,346257198918436257527198436892361574754982361631574982169743825473825619285619743,31,hard,185,easy,113,true,1,51,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:6|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 113.
mastery_022,Mastery 22,assets/puzzles/mastery/mastery_01.json,010903050000007601000080320074602090001300000500708010020034178180009030000000000,618923754392457681745186329874612593261395847539748216926534178187269435453871962,31,hard,185,easy,113,true,1,51,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:6|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 113.
mastery_049,Mastery 49,assets/puzzles/mastery/mastery_01.json,600000020983045000000600308000070600172000005800050210598700000000090000024301009,617983524983245761245617398459172683172836945836459217598724136361598472724361859,30,hard,185,easy,113,true,1,52,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:4|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 113.
mastery_078,Mastery 78,assets/puzzles/mastery/mastery_02.json,700000900000006027000257040000730218000600370007028009019060700360800000000004050,752481936184396527693257841946735218821649375537128469419563782365872194278914653,30,hard,185,easy,113,true,1,52,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:4|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 113.
mastery_100,Mastery 100,assets/puzzles/mastery/mastery_02.json,000050000897000100000009432050000300100000024402000580000310600560048010300500007,243651978897234156615879432958427361136985724472163589784312695569748213321596847,29,hard,185,easy,113,true,1,53,hidden_single|naked_pair|naked_single,naked_single:50|hidden_single:2|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 113.
mastery_002,Mastery 02,assets/puzzles/mastery/mastery_01.json,006002094030940050040006070400020900000380000089465012000600020290054100671200000,516732894732948651948516273465127938127389546389465712854671329293854167671293485,34,hard,185,easy,112,true,1,48,hidden_pair|hidden_single|naked_single,naked_single:38|hidden_single:9|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 112.
